tipo_entidad,nombre_tipo_entidad,codigo_entidad,nombre_entidad,fecha_corte,cod_clase,cod_grupo,cod_cuenta,subcuenta,nombre_cuenta_puc,signo_valor,moneda_total_0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,24,0,POR VENTA DE PROPIEDADES Y EQUIPO,+,179835238.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,24,25,VEHICULOS,+,116124703.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,24,30,EQUIPO DE MOVILIZACION Y MAQUINARIA,+,63710535.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,25,0,POR VENTA DE INVERSIONES,+,3970237176.94
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,25,5,A VALOR RAZONABLE - INSTRUMENTOS DE DEUDA,+,283024275.87
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,25,15,A COSTO AMORTIZADO,+,3687212901.07
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,27,0,PÉRDIDA EN VENTA DE CARTERA,+,19464.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,27,5,PÉRDIDA EN VENTA DE CARTERA,+,19464.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,29,0,VALORACION DE DERIVADOS ¿ DE NEGOCIACIÓN,+,585684950322.27
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,29,5,FORWARDS DE MONEDAS (PESO/DÓLAR),+,148286833042.27
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,29,17,FUTUROS DE MONEDAS,+,437398117280.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,30,0,HONORARIOS,+,31478931923.58
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,30,10,JUNTA DIRECTIVA,+,355842000.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,30,15,REVISORÍA FISCAL Y AUDITORIA EXTERNA,+,928099262.5
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,30,20,AVALÚOS,+,92800259.58
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,30,25,ASESORÍAS JURÍDICAS,+,6402992315.11
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,30,30,ASESORÍAS FINANCIERAS,+,576979266.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,30,95,OTROS,+,23122218820.39
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,33,0,PÉRDIDA POR SINIESTROS-RIESGO OPERATIVO,+,1114333389.35
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,33,5,PÉRDIDAS POR SINIESTROS,+,48027669.35
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,33,20,MAQUINARIA MUEBLES Y ENSERES,+,312471.12
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,33,25,EQUIPO DE COMPUTACIÓN,+,5043037.99
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,33,35,EFECTIVO Y CANJE,+,726536916.61
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,33,45,CARTERA DE CRÉDITOS,+,334413294.28
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,35,0,CAMBIOS,+,827838817997.48
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,35,5,POR REEXPRESION DE PASIVOS DE LA POSICIÓN PROPIA,+,715939408196.46
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,35,10,POR LIQUIDACIÓN DE PASIVOS DE LA POSICIÓN PROPIA,+,111899409801.02
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,40,0,IMPUESTOS Y TASAS,+,65120910287.15
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,40,5,IMPUESTOS Y TASAS,+,65120910287.15
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,41,0,POR EL MÉTODO DE PARTICIPACIÓN PATRIMONIAL,+,1280930414.4
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,41,95,OTROS,+,1280930414.4
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,45,0,ARRENDAMIENTOS,+,12379618058.35
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,45,5,EQUIPO DE COMPUTACIÓN,+,8552106195.22
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,45,10,LOCALES Y OFICINAS,+,2519259447.68
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,45,15,PARQUEADEROS,+,8776824.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,45,35,MAQUINARIA Y EQUIPO,+,182341.17
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,45,45,EQUIPO DE OFICINA,+,502281.84
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,45,95,OTROS,+,1298790968.44
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,50,0,"CONTRIBUCIONES, AFILIACIONES Y TRANSFERENCIAS",+,15851701648.51
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,50,5,SUPERINTENDENCIA FINANCIERA DE COLOMBIA,+,2871274935.83
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,50,10,ASOCIACIÓN BANCARIA Y DE ENTIDADES FINANCIERAS DE COLOMBIA,+,497266796.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,50,30,ASCREDIBANCO,+,7048559687.96
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,50,95,OTRAS ENTIDADES Y AGREMIACIONES,+,5434600228.72
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,55,0,SEGUROS,+,46639798738.36
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,55,5,MANEJO,+,1744064226.12
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,55,15,CORRIENTE DÉBIL,+,135713360.7
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,55,20,VIDA COLECTIVA,+,614046611.99
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,55,50,INCENDIO Y TERREMOTO,+,309476541.3
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,55,60,VEHÍCULOS,+,19865665.51
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,55,70,SEGURO DE DEPÓSITOS,+,43017903579.88
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,55,95,OTROS,+,798728752.86
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,60,0,MANTENIMIENTO Y REPARACIONES,+,13737093035.56
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,60,5,EQUIPO DE COMPUTACIÓN,+,11410920461.75
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,60,10,EQUIPO DE OFICINA,+,1265715103.09
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,60,15,MUEBLES Y ENSERES,+,1042341478.99
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,60,20,VEHÍCULOS,+,18115991.73
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,65,0,ADECUACIÓN E INSTALACIÓN,+,5994928239.17
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,65,5,INSTALACIONES ELÉCTRICAS,+,66505634.73
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,65,10,ARREGLOS ORNAMENTALES,+,9859983.2
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,65,15,REPARACIONES LOCATIVAS,+,5918562621.24
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,66,0,ACTIVIDADES EN OPERACIONES CONJUNTAS,+,1485395904.55
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,70,0,DETERIORO (PROVISIONES),+,415237969567.87
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,70,5,CARTERA DE CRÉDITOS,+,390290908878.77
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,70,10,OPERACIONES DE LEASING FINANCIERO,+,3781285702.99
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,70,20,CUENTAS POR COBRAR,+,17412217044.76
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,70,75,POR DETERIORO EN EL VALOR DE LOS ACTIVOS PPE,+,327972398.96
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,70,95,POR DETERIORO EN EL VALOR DE OTROS ACTIVOS,+,3425585542.39
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,71,0,COMPONENTE CONTRACÍCLICO DETERIORO (PROVISIONES) INDIVIDUALES,+,93462281914.3
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,71,5,CRÉDITOS Y OPERACIONES DE LEASING DE CONSUMO,+,82838680775.84
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,71,15,CRÉDITOS Y OPERACIONES DE LEASING COMERCIALES,+,9400199774.4
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,71,25,CUENTAS POR COBRAR,+,1223401364.06
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,72,0,"MULTAS Y SANCIONES, LITIGIOS, INDEMNIZACIONES Y DEMANDAS-RIESGO OPERATIVO",+,2601176363.19
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,72,25,MULTAS Y SANCIONES OTRAS AUTORIDADES ADMINISTRATIVAS,+,9146760.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,72,40,DEMANDAS LABORALES,+,2431823375.39
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,72,55,OTROS LITIGIOS EN PROCESO ADMINISTRATIVO JUDICIAL O ARBITRAL,+,27589883.8
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,72,95,OTRAS,+,132616344.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,75,0,DEPRECIACIÓN DE LA PPE,+,16685620134.8
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,75,7,EDIFICIOS,+,4972501351.77
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,75,8,ENSERES Y ACCESORIOS,+,1783890725.13
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,75,10,EQUIPO DE OFICINA,+,1319831296.43
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,75,12,EQUIPO INFORMÁTICO,+,7877351562.59
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,75,14,EQUIPO DE REDES Y COMUNICACIÓN,+,607086362.55
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,75,18,MEJORAS DE DERECHOS DE ARRENDAMIENTO,+,124958836.33
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,78,0,DEPRECIACION DE PPE POR DERECHOS DE USO,+,7474283925.35
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,80,0,AMORTIZACIÓN DE ACTIVOS INTANGIBLES,+,26265500026.5
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,80,10,MARCAS COMERCIALES,+,262500000.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,80,20,PROGRAMAS Y APLICACIONES INFORMÁTICAS,+,12857844532.61
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,80,25,LICENCIAS Y FRANQUICIAS,+,13145155493.89
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,90,0,DIVERSOS,+,212988574377.12
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,90,5,SERVICIO DE ASEO Y VIGILANCIA,+,6618351240.91
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,90,10,SERVICIOS TEMPORALES,+,14483323741.87
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,90,15,PUBLICIDAD Y PROPAGANDA,+,11322382386.11
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,90,20,RELACIONES PÚBLICAS,+,252816400.12
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,90,25,SERVICIOS PÚBLICOS,+,11809381960.33
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,90,30,PROCESAMIENTO ELECTRÓNICO DE DATOS,+,3733648427.38
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,90,35,GASTOS DE VIAJE,+,582079629.32
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,90,40,TRANSPORTE,+,12346491116.41
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,90,45,ÚTILES Y PAPELERÍA,+,3382633371.98
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,90,65,PUBLICACIONES Y SUSCRIPCIONES,+,197621600.43
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,90,70,DONACIONES,+,1094102073.19
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,90,95,OTROS,+,147134077143.27
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,1,90,97,RIESGO OPERATIVO,+,31665285.8
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,7,0,0,IMPUESTO DE RENTA Y COMPLEMENTARIOS,+,71163183281.42
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,7,5,0,IMPUESTO DE RENTA Y COMPLEMENTARIOS,+,71163183281.42
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,7,5,5,IMPUESTO DE RENTA Y COMPLEMENTARIOS,+,71163183281.42
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,9,0,0,GANANCIAS (EXCEDENTES) Y PÉRDIDAS,+,193232746469.5
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,5,9,5,0,GANANCIAS Y PÉRDIDAS,+,193232746469.5
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,6,0,0,0,CUENTAS DE REVELACIÓN DE INFORMACIÓN FINANCIERA,+,0.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,6,1,0,0,ACREEDORAS POR CONTRA,+,1509898632649.59
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,6,1,5,0,ACREEDORAS POR CONTRA (DB),+,1509898632649.59
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,6,2,0,0,ACREEDORAS,+,1509898632649.59
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,6,2,20,0,CRÉDITOS APROBADOS NO DESEMBOLSADOS,+,168511701898.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,6,2,25,0,APERTURAS DE CRÉDITO,+,1322904282317.14
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,6,2,25,5,CRÉDITOS,+,680673574805.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,6,2,25,10,TARJETAS DE CRÉDITO,+,642230707512.14
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,6,2,95,0,DIVERSOS,+,18482648434.45
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,6,3,0,0,DEUDORAS POR CONTRA,+,1670903362376.14
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,6,3,5,0,DEUDORAS POR CONTRA (CR),+,1670903362376.14
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,6,4,0,0,DEUDORAS,+,1670903362376.14
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,6,4,30,0,INTERESES CARTERA DE CRÉDITOS,+,167871323412.85
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,6,4,30,20,"CATEGORÍA A RIESGO NORMAL, VIVIENDA",+,256595029.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,6,4,30,22,"CATEGORÍA B RIESGO ACEPTABLE, VIVIENDA",+,338223527.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,6,4,30,24,"CATEGORÍA C RIESGO APRECIABLE, VIVIENDA",+,532157604.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,6,4,30,26,"CATEGORÍA D RIESGO SIGNIFICATIVO, VIVIENDA",+,391273047.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,6,4,30,28,"CATEGORÍA E RIESGO DE INCOBRABILIDAD, VIVIENDA",+,4365377427.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,6,4,30,30,"CATEGORÍA A RIESGO NORMAL, CONSUMO",+,31958908.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,6,4,30,32,"CATEGORÍA B RIESGO ACEPTABLE, CONSUMO",+,27495783.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,6,4,30,34,"CATEGORÍA C RIESGO APRECIABLE, CONSUMO",+,959587965.92
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,6,4,30,36,"CATEGORÍA D RIESGO SIGNIFICATIVO, CONSUMO",+,2904064224.94
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,6,4,30,38,"CATEGORÍA E RIESGO DE INCOBRABILIDAD, CONSUMO",+,71591231286.83
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,6,4,30,40,"CATEGORÍA A RIESGO NORMAL, MICROCRÉDITOS",+,1932379.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,6,4,30,42,"CATEGORÍA B RIESGO ACEPTABLE, MICROCRÉDITOS",+,378728.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,6,4,30,44,"CATEGORÍA C RIESGO APRECIABLE, MICROCRÉDITOS",+,1542166.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,6,4,30,46,"CATEGORÍA D RIESGO SIGNIFICATIVO, MICROCRÉDITOS",+,1200057.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,6,4,30,48,"CATEGORÍA E RIESGO DE INCOBRABILIDAD, MICROCRÉDITOS",+,459444572.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,6,4,30,50,"CATEGORÍA A RIESGO NORMAL, COMERCIAL",+,27680798.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,6,4,30,52,"CATEGORÍA B RIESGO ACEPTABLE, COMERCIAL",+,9733187.88
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,6,4,30,54,"CATEGORÍA C RIESGO APRECIABLE, COMERCIAL",+,1261089142.64
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,6,4,30,56,"CATEGORÍA D RIESGO SIGNIFICATIVO, COMERCIAL",+,7627859143.1
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,6,4,30,58,"CATEGORÍA E RIESGO DE INCOBRABILIDAD, COMERCIAL",+,77082498436.54
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,6,4,32,0,INTERESES DE LEASING FINANCIERO,+,1976191711.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,6,4,32,36,"CATEGORÍA D RIESGO SIGNIFICATIVO, CONSUMO",+,31171.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,6,4,32,38,"CATEGORÍA E RIESGO DE INCOBRABILIDAD, CONSUMO",+,5573525.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,6,4,32,50,"CATEGORÍA A RIESGO NORMAL, COMERCIAL",+,20597517.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,6,4,32,52,"CATEGORÍA B RIESGO ACEPTABLE, COMERCIAL",+,22632494.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,6,4,32,54,"CATEGORÍA C RIESGO APRECIABLE, COMERCIAL",+,4323582.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,6,4,32,56,"CATEGORÍA D RIESGO SIGNIFICATIVO, COMERCIAL",+,164506604.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,6,4,32,58,"CATEGORÍA E RIESGO DE INCOBRABILIDAD, COMERCIAL",+,1758526818.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,6,4,35,0,CORRECCIÓN MONETARIA CARTERA DE CRÉDITOS,+,144947611.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,6,4,35,15,CRÉDITOS DE VIVIENDA,+,144947611.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,6,4,75,0,CANONES POR RECIBIR,+,1448982133811.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,6,4,75,5,PARTE CORRIENTE,+,222758825921.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,6,4,75,10,PARTE NO CORRIENTE,+,1226223307890.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,6,4,80,0,OPCIONES DE COMPRA POR RECIBIR,+,51286982565.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,6,4,80,5,PARTE CORRIENTE,+,2488088542.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,6,4,80,10,PARTE NO CORRIENTE,+,48798894023.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,6,4,95,0,DIVERSOS,+,641783265.29
